"filename", "language", "PHP", "Markdown", "JSON", "Shell Script", "PowerShell", "XML", "YAML", "CSS", "JavaScript", "HTML", "TypeScript", "SQL", "SCSS", "Ini", "Log", "comment", "blank", "total"
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Line.php", "PHP", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 39
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\LinearGradient.php", "PHP", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 16, 84
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Path.php", "PHP", 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 73, 582
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Polygon.php", "PHP", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 34
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Polyline.php", "PHP", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 32
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\RadialGradient.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Rect.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 56
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Shape.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 13, 63
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Stop.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 18
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\StyleTag.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 6, 28
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\Text.php", "PHP", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 71
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\Svg\Tag\UseTag.php", "PHP", 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 24, 97
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\phenx\php-svg-lib\src\autoload.php", "PHP", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 17
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\CHANGELOG.md", "Markdown", 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 242
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\README.md", "Markdown", 0, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 87, 633
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\composer.json", "JSON", 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 70
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\CSSList\AtRuleBlockList.php", "PHP", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 11, 84
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\CSSList\CSSBlockList.php", "PHP", 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 8, 144
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\CSSList\CSSList.php", "PHP", 318, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 28, 480
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\CSSList\Document.php", "PHP", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 14, 173
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\CSSList\KeyFrame.php", "PHP", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 15, 105
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Comment\Comment.php", "PHP", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 11, 72
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Comment\Commentable.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 5, 26
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\OutputFormat.php", "PHP", 134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 40, 335
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\OutputFormatter.php", "PHP", 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 23, 232
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parser.php", "PHP", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 8, 61
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parsing\OutputException.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 19
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parsing\ParserState.php", "PHP", 313, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 164, 40, 517
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parsing\SourceException.php", "PHP", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 33
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parsing\UnexpectedEOFException.php", "PHP", 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 13
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Parsing\UnexpectedTokenException.php", "PHP", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 7, 52
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\AtRule.php", "PHP", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 35
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\CSSNamespace.php", "PHP", 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 20, 155
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\Charset.php", "PHP", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 57, 17, 130
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\Import.php", "PHP", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 18, 138
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\KeyframeSelector.php", "PHP", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 24
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Property\Selector.php", "PHP", 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 13, 139
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Renderable.php", "PHP", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 22
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\RuleSet\AtRuleSet.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 74
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\RuleSet\DeclarationBlock.php", "PHP", 656, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 27, 832
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\RuleSet\RuleSet.php", "PHP", 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 24, 327
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Rule\Rule.php", "PHP", 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 34, 393
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Settings.php", "PHP", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 11, 90
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\CSSFunction.php", "PHP", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 10, 74
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\CSSString.php", "PHP", 67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 10, 106
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\CalcFunction.php", "PHP", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 6, 90
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\CalcRuleValueList.php", "PHP", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 25
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\Color.php", "PHP", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 16, 167
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\LineName.php", "PHP", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 66
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\PrimitiveValue.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 15
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\RuleValueList.php", "PHP", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 16
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\Size.php", "PHP", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 25, 210
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\URL.php", "PHP", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 10, 83
"c:\xampp\htdocs\poncelet-sis\cotizador_v\vendor\sabberworm\php-css-parser\src\Value\Value.php", "PHP", 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 13, 199
